design,n_groups,coef_var,tests_per_group,n_tested_for_sensitivity,n_tested_for_specificity,prev,sensitivity,specificity,prop_groups_with_prev,group_distribution,n_groups_with_prev,group_prev,partition
16489,8000,0.1874498321016383,1,60,300,0.005,0.95,0.75,0.75,high,6000,0.006195566236072008,286
16490,8000,0.1874498321016383,1,60,300,0.005,0.95,0.75,0.75,low,6000,0.007266175907548506,286
16491,8000,0.1874498321016383,1,60,300,0.005,0.95,0.75,0.75,uniform,6000,0.006666876768226479,286
16492,8000,0.1874498321016383,1,60,300,0.005,0.95,0.8,0.75,high,6000,0.006195566236072008,286
16493,8000,0.1874498321016383,1,60,300,0.005,0.95,0.8,0.75,low,6000,0.007266175907548506,286
16494,8000,0.1874498321016383,1,60,300,0.005,0.95,0.8,0.75,uniform,6000,0.006666876768226479,286
16495,8000,0.1874498321016383,1,60,300,0.005,0.95,0.85,0.75,high,6000,0.006195566236072008,286
16496,8000,0.1874498321016383,1,60,300,0.005,0.95,0.85,0.75,low,6000,0.007266175907548506,286
16497,8000,0.1874498321016383,1,60,300,0.005,0.95,0.85,0.75,uniform,6000,0.006666876768226479,286
16498,8000,0.1874498321016383,1,60,300,0.005,0.95,0.9,0.75,high,6000,0.006195566236072008,286
16499,8000,0.1874498321016383,1,60,300,0.005,0.95,0.9,0.75,low,6000,0.007266175907548506,286
16500,8000,0.1874498321016383,1,60,300,0.005,0.95,0.9,0.75,uniform,6000,0.006666876768226479,286
16501,8000,0.1874498321016383,1,60,300,0.005,0.95,0.95,0.75,high,6000,0.006195566236072008,286
16502,8000,0.1874498321016383,1,60,300,0.005,0.95,0.95,0.75,low,6000,0.007266175907548506,286
16503,8000,0.1874498321016383,1,60,300,0.005,0.95,0.95,0.75,uniform,6000,0.006666876768226479,286
16504,8000,0.1874498321016383,1,60,300,0.005,0.95,1,0.75,high,6000,0.006195566236072008,286
16505,8000,0.1874498321016383,1,60,300,0.005,0.95,1,0.75,low,6000,0.007266175907548506,286
16506,8000,0.1874498321016383,1,60,300,0.005,0.95,1,0.75,uniform,6000,0.006666876768226479,286
16507,8000,0.1874498321016383,1,60,300,0.05,0.95,0.75,0.75,high,6000,0.06195566236072008,286
16508,8000,0.1874498321016383,1,60,300,0.05,0.95,0.75,0.75,low,6000,0.07266175907548506,286
16509,8000,0.1874498321016383,1,60,300,0.05,0.95,0.75,0.75,uniform,6000,0.0666687676822648,286
16510,8000,0.1874498321016383,1,60,300,0.05,0.95,0.8,0.75,high,6000,0.06195566236072008,286
16511,8000,0.1874498321016383,1,60,300,0.05,0.95,0.8,0.75,low,6000,0.07266175907548506,286
16512,8000,0.1874498321016383,1,60,300,0.05,0.95,0.8,0.75,uniform,6000,0.0666687676822648,286
16513,8000,0.1874498321016383,1,60,300,0.05,0.95,0.85,0.75,high,6000,0.06195566236072008,286
16514,8000,0.1874498321016383,1,60,300,0.05,0.95,0.85,0.75,low,6000,0.07266175907548506,286
16515,8000,0.1874498321016383,1,60,300,0.05,0.95,0.85,0.75,uniform,6000,0.0666687676822648,286
16516,8000,0.1874498321016383,1,60,300,0.05,0.95,0.9,0.75,high,6000,0.06195566236072008,286
16517,8000,0.1874498321016383,1,60,300,0.05,0.95,0.9,0.75,low,6000,0.07266175907548506,286
16518,8000,0.1874498321016383,1,60,300,0.05,0.95,0.9,0.75,uniform,6000,0.0666687676822648,286
16519,8000,0.1874498321016383,1,60,300,0.05,0.95,0.95,0.75,high,6000,0.06195566236072008,286
16520,8000,0.1874498321016383,1,60,300,0.05,0.95,0.95,0.75,low,6000,0.07266175907548506,286
16521,8000,0.1874498321016383,1,60,300,0.05,0.95,0.95,0.75,uniform,6000,0.0666687676822648,286
16522,8000,0.1874498321016383,1,60,300,0.05,0.95,1,0.75,high,6000,0.06195566236072008,286
16523,8000,0.1874498321016383,1,60,300,0.05,0.95,1,0.75,low,6000,0.07266175907548506,286
16524,8000,0.1874498321016383,1,60,300,0.05,0.95,1,0.75,uniform,6000,0.0666687676822648,286
16525,8000,0.20109261364562572,1,60,300,0.005,0.95,0.75,0.75,high,6000,0.006167990097690086,286
16526,8000,0.20109261364562572,1,60,300,0.005,0.95,0.75,0.75,low,6000,0.007315455765692086,286
16527,8000,0.20109261364562572,1,60,300,0.005,0.95,0.75,0.75,uniform,6000,0.006666986959668328,286
16528,8000,0.20109261364562572,1,60,300,0.005,0.95,0.8,0.75,high,6000,0.006167990097690086,286
16529,8000,0.20109261364562572,1,60,300,0.005,0.95,0.8,0.75,low,6000,0.007315455765692086,286
16530,8000,0.20109261364562572,1,60,300,0.005,0.95,0.8,0.75,uniform,6000,0.006666986959668328,286
16531,8000,0.20109261364562572,1,60,300,0.005,0.95,0.85,0.75,high,6000,0.006167990097690086,286
16532,8000,0.20109261364562572,1,60,300,0.005,0.95,0.85,0.75,low,6000,0.007315455765692086,286
16533,8000,0.20109261364562572,1,60,300,0.005,0.95,0.85,0.75,uniform,6000,0.006666986959668328,286
16534,8000,0.20109261364562572,1,60,300,0.005,0.95,0.9,0.75,high,6000,0.006167990097690086,286
16535,8000,0.20109261364562572,1,60,300,0.005,0.95,0.9,0.75,low,6000,0.007315455765692086,286
16536,8000,0.20109261364562572,1,60,300,0.005,0.95,0.9,0.75,uniform,6000,0.006666986959668328,286
16537,8000,0.20109261364562572,1,60,300,0.005,0.95,0.95,0.75,high,6000,0.006167990097690086,286
16538,8000,0.20109261364562572,1,60,300,0.005,0.95,0.95,0.75,low,6000,0.007315455765692086,286
16539,8000,0.20109261364562572,1,60,300,0.005,0.95,0.95,0.75,uniform,6000,0.006666986959668328,286
16540,8000,0.20109261364562572,1,60,300,0.005,0.95,1,0.75,high,6000,0.006167990097690086,286
16541,8000,0.20109261364562572,1,60,300,0.005,0.95,1,0.75,low,6000,0.007315455765692086,286
16542,8000,0.20109261364562572,1,60,300,0.005,0.95,1,0.75,uniform,6000,0.006666986959668328,286
16543,8000,0.20109261364562572,1,60,300,0.05,0.95,0.75,0.75,high,6000,0.06167990097690086,286
16544,8000,0.20109261364562572,1,60,300,0.05,0.95,0.75,0.75,low,6000,0.07315455765692087,286
16545,8000,0.20109261364562572,1,60,300,0.05,0.95,0.75,0.75,uniform,6000,0.06666986959668329,286
16546,8000,0.20109261364562572,1,60,300,0.05,0.95,0.8,0.75,high,6000,0.06167990097690086,287
16547,8000,0.20109261364562572,1,60,300,0.05,0.95,0.8,0.75,low,6000,0.07315455765692087,287
16548,8000,0.20109261364562572,1,60,300,0.05,0.95,0.8,0.75,uniform,6000,0.06666986959668329,287
16549,8000,0.20109261364562572,1,60,300,0.05,0.95,0.85,0.75,high,6000,0.06167990097690086,287
16550,8000,0.20109261364562572,1,60,300,0.05,0.95,0.85,0.75,low,6000,0.07315455765692087,287
16551,8000,0.20109261364562572,1,60,300,0.05,0.95,0.85,0.75,uniform,6000,0.06666986959668329,287
16552,8000,0.20109261364562572,1,60,300,0.05,0.95,0.9,0.75,high,6000,0.06167990097690086,287
16553,8000,0.20109261364562572,1,60,300,0.05,0.95,0.9,0.75,low,6000,0.07315455765692087,287
16554,8000,0.20109261364562572,1,60,300,0.05,0.95,0.9,0.75,uniform,6000,0.06666986959668329,287
16555,8000,0.20109261364562572,1,60,300,0.05,0.95,0.95,0.75,high,6000,0.06167990097690086,287
16556,8000,0.20109261364562572,1,60,300,0.05,0.95,0.95,0.75,low,6000,0.07315455765692087,287
16557,8000,0.20109261364562572,1,60,300,0.05,0.95,0.95,0.75,uniform,6000,0.06666986959668329,287
16558,8000,0.20109261364562572,1,60,300,0.05,0.95,1,0.75,high,6000,0.06167990097690086,287
16559,8000,0.20109261364562572,1,60,300,0.05,0.95,1,0.75,low,6000,0.07315455765692087,287
16560,8000,0.20109261364562572,1,60,300,0.05,0.95,1,0.75,uniform,6000,0.06666986959668329,287
16561,8000,0.20879652242611113,1,60,300,0.005,0.95,0.75,0.75,high,6000,0.00615216117923032,287
16562,8000,0.20879652242611113,1,60,300,0.005,0.95,0.75,0.75,low,6000,0.007346132029891031,287
16563,8000,0.20879652242611113,1,60,300,0.005,0.95,0.75,0.75,uniform,6000,0.006667007943540524,287
16564,8000,0.20879652242611113,1,60,300,0.005,0.95,0.8,0.75,high,6000,0.00615216117923032,287
16565,8000,0.20879652242611113,1,60,300,0.005,0.95,0.8,0.75,low,6000,0.007346132029891031,287
16566,8000,0.20879652242611113,1,60,300,0.005,0.95,0.8,0.75,uniform,6000,0.006667007943540524,287
16567,8000,0.20879652242611113,1,60,300,0.005,0.95,0.85,0.75,high,6000,0.00615216117923032,287
16568,8000,0.20879652242611113,1,60,300,0.005,0.95,0.85,0.75,low,6000,0.007346132029891031,287
16569,8000,0.20879652242611113,1,60,300,0.005,0.95,0.85,0.75,uniform,6000,0.006667007943540524,287
16570,8000,0.20879652242611113,1,60,300,0.005,0.95,0.9,0.75,high,6000,0.00615216117923032,287
16571,8000,0.20879652242611113,1,60,300,0.005,0.95,0.9,0.75,low,6000,0.007346132029891031,287
16572,8000,0.20879652242611113,1,60,300,0.005,0.95,0.9,0.75,uniform,6000,0.006667007943540524,287
16573,8000,0.20879652242611113,1,60,300,0.005,0.95,0.95,0.75,high,6000,0.00615216117923032,287
16574,8000,0.20879652242611113,1,60,300,0.005,0.95,0.95,0.75,low,6000,0.007346132029891031,287
16575,8000,0.20879652242611113,1,60,300,0.005,0.95,0.95,0.75,uniform,6000,0.006667007943540524,287
16576,8000,0.20879652242611113,1,60,300,0.005,0.95,1,0.75,high,6000,0.00615216117923032,287
16577,8000,0.20879652242611113,1,60,300,0.005,0.95,1,0.75,low,6000,0.007346132029891031,287
16578,8000,0.20879652242611113,1,60,300,0.005,0.95,1,0.75,uniform,6000,0.006667007943540524,287
16579,8000,0.20879652242611113,1,60,300,0.05,0.95,0.75,0.75,high,6000,0.06152161179230321,287
16580,8000,0.20879652242611113,1,60,300,0.05,0.95,0.75,0.75,low,6000,0.07346132029891031,287
16581,8000,0.20879652242611113,1,60,300,0.05,0.95,0.75,0.75,uniform,6000,0.06667007943540525,287
16582,8000,0.20879652242611113,1,60,300,0.05,0.95,0.8,0.75,high,6000,0.06152161179230321,287
16583,8000,0.20879652242611113,1,60,300,0.05,0.95,0.8,0.75,low,6000,0.07346132029891031,287
16584,8000,0.20879652242611113,1,60,300,0.05,0.95,0.8,0.75,uniform,6000,0.06667007943540525,287
16585,8000,0.20879652242611113,1,60,300,0.05,0.95,0.85,0.75,high,6000,0.06152161179230321,287
16586,8000,0.20879652242611113,1,60,300,0.05,0.95,0.85,0.75,low,6000,0.07346132029891031,287
16587,8000,0.20879652242611113,1,60,300,0.05,0.95,0.85,0.75,uniform,6000,0.06667007943540525,287
16588,8000,0.20879652242611113,1,60,300,0.05,0.95,0.9,0.75,high,6000,0.06152161179230321,287
16589,8000,0.20879652242611113,1,60,300,0.05,0.95,0.9,0.75,low,6000,0.07346132029891031,287
16590,8000,0.20879652242611113,1,60,300,0.05,0.95,0.9,0.75,uniform,6000,0.06667007943540525,287
16591,8000,0.20879652242611113,1,60,300,0.05,0.95,0.95,0.75,high,6000,0.06152161179230321,287
16592,8000,0.20879652242611113,1,60,300,0.05,0.95,0.95,0.75,low,6000,0.07346132029891031,287
16593,8000,0.20879652242611113,1,60,300,0.05,0.95,0.95,0.75,uniform,6000,0.06667007943540525,287
16594,8000,0.20879652242611113,1,60,300,0.05,0.95,1,0.75,high,6000,0.06152161179230321,287
16595,8000,0.20879652242611113,1,60,300,0.05,0.95,1,0.75,low,6000,0.07346132029891031,287
16596,8000,0.20879652242611113,1,60,300,0.05,0.95,1,0.75,uniform,6000,0.06667007943540525,287
16597,8000,0.22013627859581308,1,60,300,0.005,0.95,0.75,0.75,high,6000,0.006125582009020199,287
16598,8000,0.22013627859581308,1,60,300,0.005,0.95,0.75,0.75,low,6000,0.007383767101874954,287
16599,8000,0.22013627859581308,1,60,300,0.005,0.95,0.75,0.75,uniform,6000,0.006667117128187291,287
16600,8000,0.22013627859581308,1,60,300,0.005,0.95,0.8,0.75,high,6000,0.006125582009020199,287
16601,8000,0.22013627859581308,1,60,300,0.005,0.95,0.8,0.75,low,6000,0.007383767101874954,287
16602,8000,0.22013627859581308,1,60,300,0.005,0.95,0.8,0.75,uniform,6000,0.006667117128187291,287
16603,8000,0.22013627859581308,1,60,300,0.005,0.95,0.85,0.75,high,6000,0.006125582009020199,287
16604,8000,0.22013627859581308,1,60,300,0.005,0.95,0.85,0.75,low,6000,0.007383767101874954,288
16605,8000,0.22013627859581308,1,60,300,0.005,0.95,0.85,0.75,uniform,6000,0.006667117128187291,288
16606,8000,0.22013627859581308,1,60,300,0.005,0.95,0.9,0.75,high,6000,0.006125582009020199,288
16607,8000,0.22013627859581308,1,60,300,0.005,0.95,0.9,0.75,low,6000,0.007383767101874954,288
16608,8000,0.22013627859581308,1,60,300,0.005,0.95,0.9,0.75,uniform,6000,0.006667117128187291,288
16609,8000,0.22013627859581308,1,60,300,0.005,0.95,0.95,0.75,high,6000,0.006125582009020199,288
16610,8000,0.22013627859581308,1,60,300,0.005,0.95,0.95,0.75,low,6000,0.007383767101874954,288
16611,8000,0.22013627859581308,1,60,300,0.005,0.95,0.95,0.75,uniform,6000,0.006667117128187291,288
16612,8000,0.22013627859581308,1,60,300,0.005,0.95,1,0.75,high,6000,0.006125582009020199,288
16613,8000,0.22013627859581308,1,60,300,0.005,0.95,1,0.75,low,6000,0.007383767101874954,288
16614,8000,0.22013627859581308,1,60,300,0.005,0.95,1,0.75,uniform,6000,0.006667117128187291,288
16615,8000,0.22013627859581308,1,60,300,0.05,0.95,0.75,0.75,high,6000,0.061255820090201994,288
16616,8000,0.22013627859581308,1,60,300,0.05,0.95,0.75,0.75,low,6000,0.07383767101874954,288
16617,8000,0.22013627859581308,1,60,300,0.05,0.95,0.75,0.75,uniform,6000,0.0666711712818729,288
16618,8000,0.22013627859581308,1,60,300,0.05,0.95,0.8,0.75,high,6000,0.061255820090201994,288
16619,8000,0.22013627859581308,1,60,300,0.05,0.95,0.8,0.75,low,6000,0.07383767101874954,288
16620,8000,0.22013627859581308,1,60,300,0.05,0.95,0.8,0.75,uniform,6000,0.0666711712818729,288
16621,8000,0.22013627859581308,1,60,300,0.05,0.95,0.85,0.75,high,6000,0.061255820090201994,288
16622,8000,0.22013627859581308,1,60,300,0.05,0.95,0.85,0.75,low,6000,0.07383767101874954,288
16623,8000,0.22013627859581308,1,60,300,0.05,0.95,0.85,0.75,uniform,6000,0.0666711712818729,288
16624,8000,0.22013627859581308,1,60,300,0.05,0.95,0.9,0.75,high,6000,0.061255820090201994,288
16625,8000,0.22013627859581308,1,60,300,0.05,0.95,0.9,0.75,low,6000,0.07383767101874954,288
16626,8000,0.22013627859581308,1,60,300,0.05,0.95,0.9,0.75,uniform,6000,0.0666711712818729,288
16627,8000,0.22013627859581308,1,60,300,0.05,0.95,0.95,0.75,high,6000,0.061255820090201994,288
16628,8000,0.22013627859581308,1,60,300,0.05,0.95,0.95,0.75,low,6000,0.07383767101874954,288
16629,8000,0.22013627859581308,1,60,300,0.05,0.95,0.95,0.75,uniform,6000,0.0666711712818729,288
16630,8000,0.22013627859581308,1,60,300,0.05,0.95,1,0.75,high,6000,0.061255820090201994,288
16631,8000,0.22013627859581308,1,60,300,0.05,0.95,1,0.75,low,6000,0.07383767101874954,288
16632,8000,0.22013627859581308,1,60,300,0.05,0.95,1,0.75,uniform,6000,0.0666711712818729,288
16633,8000,0.2294609155367543,1,60,300,0.005,0.95,0.75,0.75,high,6000,0.006106711780096739,288
16634,8000,0.2294609155367543,1,60,300,0.005,0.95,0.75,0.75,low,6000,0.00741724439240397,288
16635,8000,0.2294609155367543,1,60,300,0.005,0.95,0.75,0.75,uniform,6000,0.006667107131374033,288
16636,8000,0.2294609155367543,1,60,300,0.005,0.95,0.8,0.75,high,6000,0.006106711780096739,288
16637,8000,0.2294609155367543,1,60,300,0.005,0.95,0.8,0.75,low,6000,0.00741724439240397,288
16638,8000,0.2294609155367543,1,60,300,0.005,0.95,0.8,0.75,uniform,6000,0.006667107131374033,288
16639,8000,0.2294609155367543,1,60,300,0.005,0.95,0.85,0.75,high,6000,0.006106711780096739,288
16640,8000,0.2294609155367543,1,60,300,0.005,0.95,0.85,0.75,low,6000,0.00741724439240397,288
16641,8000,0.2294609155367543,1,60,300,0.005,0.95,0.85,0.75,uniform,6000,0.006667107131374033,288
16642,8000,0.2294609155367543,1,60,300,0.005,0.95,0.9,0.75,high,6000,0.006106711780096739,288
16643,8000,0.2294609155367543,1,60,300,0.005,0.95,0.9,0.75,low,6000,0.00741724439240397,288
16644,8000,0.2294609155367543,1,60,300,0.005,0.95,0.9,0.75,uniform,6000,0.006667107131374033,288
16645,8000,0.2294609155367543,1,60,300,0.005,0.95,0.95,0.75,high,6000,0.006106711780096739,288
16646,8000,0.2294609155367543,1,60,300,0.005,0.95,0.95,0.75,low,6000,0.00741724439240397,288
16647,8000,0.2294609155367543,1,60,300,0.005,0.95,0.95,0.75,uniform,6000,0.006667107131374033,288
16648,8000,0.2294609155367543,1,60,300,0.005,0.95,1,0.75,high,6000,0.006106711780096739,288
16649,8000,0.2294609155367543,1,60,300,0.005,0.95,1,0.75,low,6000,0.00741724439240397,288
16650,8000,0.2294609155367543,1,60,300,0.005,0.95,1,0.75,uniform,6000,0.006667107131374033,288
16651,8000,0.2294609155367543,1,60,300,0.05,0.95,0.75,0.75,high,6000,0.061067117800967394,288
16652,8000,0.2294609155367543,1,60,300,0.05,0.95,0.75,0.75,low,6000,0.07417244392403971,288
16653,8000,0.2294609155367543,1,60,300,0.05,0.95,0.75,0.75,uniform,6000,0.06667107131374034,288
16654,8000,0.2294609155367543,1,60,300,0.05,0.95,0.8,0.75,high,6000,0.061067117800967394,288
16655,8000,0.2294609155367543,1,60,300,0.05,0.95,0.8,0.75,low,6000,0.07417244392403971,288
16656,8000,0.2294609155367543,1,60,300,0.05,0.95,0.8,0.75,uniform,6000,0.06667107131374034,288
16657,8000,0.2294609155367543,1,60,300,0.05,0.95,0.85,0.75,high,6000,0.061067117800967394,288
16658,8000,0.2294609155367543,1,60,300,0.05,0.95,0.85,0.75,low,6000,0.07417244392403971,288
16659,8000,0.2294609155367543,1,60,300,0.05,0.95,0.85,0.75,uniform,6000,0.06667107131374034,288
16660,8000,0.2294609155367543,1,60,300,0.05,0.95,0.9,0.75,high,6000,0.061067117800967394,288
16661,8000,0.2294609155367543,1,60,300,0.05,0.95,0.9,0.75,low,6000,0.07417244392403971,288
16662,8000,0.2294609155367543,1,60,300,0.05,0.95,0.9,0.75,uniform,6000,0.06667107131374034,289
16663,8000,0.2294609155367543,1,60,300,0.05,0.95,0.95,0.75,high,6000,0.061067117800967394,289
16664,8000,0.2294609155367543,1,60,300,0.05,0.95,0.95,0.75,low,6000,0.07417244392403971,289
16665,8000,0.2294609155367543,1,60,300,0.05,0.95,0.95,0.75,uniform,6000,0.06667107131374034,289
16666,8000,0.2294609155367543,1,60,300,0.05,0.95,1,0.75,high,6000,0.061067117800967394,289
16667,8000,0.2294609155367543,1,60,300,0.05,0.95,1,0.75,low,6000,0.07417244392403971,289
16668,8000,0.2294609155367543,1,60,300,0.05,0.95,1,0.75,uniform,6000,0.06667107131374034,289
16669,8000,0.2428377630505979,1,60,300,0.005,0.95,0.75,0.75,high,6000,0.006079497927797423,289
16670,8000,0.2428377630505979,1,60,300,0.005,0.95,0.75,0.75,low,6000,0.007471121391771416,289
16671,8000,0.2428377630505979,1,60,300,0.005,0.95,0.75,0.75,uniform,6000,0.0066670787560032035,289
16672,8000,0.2428377630505979,1,60,300,0.005,0.95,0.8,0.75,high,6000,0.006079497927797423,289
16673,8000,0.2428377630505979,1,60,300,0.005,0.95,0.8,0.75,low,6000,0.007471121391771416,289
16674,8000,0.2428377630505979,1,60,300,0.005,0.95,0.8,0.75,uniform,6000,0.0066670787560032035,289
16675,8000,0.2428377630505979,1,60,300,0.005,0.95,0.85,0.75,high,6000,0.006079497927797423,289
16676,8000,0.2428377630505979,1,60,300,0.005,0.95,0.85,0.75,low,6000,0.007471121391771416,289
16677,8000,0.2428377630505979,1,60,300,0.005,0.95,0.85,0.75,uniform,6000,0.0066670787560032035,289
16678,8000,0.2428377630505979,1,60,300,0.005,0.95,0.9,0.75,high,6000,0.006079497927797423,289
16679,8000,0.2428377630505979,1,60,300,0.005,0.95,0.9,0.75,low,6000,0.007471121391771416,289
16680,8000,0.2428377630505979,1,60,300,0.005,0.95,0.9,0.75,uniform,6000,0.0066670787560032035,289
16681,8000,0.2428377630505979,1,60,300,0.005,0.95,0.95,0.75,high,6000,0.006079497927797423,289
16682,8000,0.2428377630505979,1,60,300,0.005,0.95,0.95,0.75,low,6000,0.007471121391771416,289
16683,8000,0.2428377630505979,1,60,300,0.005,0.95,0.95,0.75,uniform,6000,0.0066670787560032035,289
16684,8000,0.2428377630505979,1,60,300,0.005,0.95,1,0.75,high,6000,0.006079497927797423,289
16685,8000,0.2428377630505979,1,60,300,0.005,0.95,1,0.75,low,6000,0.007471121391771416,289
16686,8000,0.2428377630505979,1,60,300,0.005,0.95,1,0.75,uniform,6000,0.0066670787560032035,289
16687,8000,0.2428377630505979,1,60,300,0.05,0.95,0.75,0.75,high,6000,0.06079497927797423,289
16688,8000,0.2428377630505979,1,60,300,0.05,0.95,0.75,0.75,low,6000,0.07471121391771417,289
16689,8000,0.2428377630505979,1,60,300,0.05,0.95,0.75,0.75,uniform,6000,0.06667078756003203,289
16690,8000,0.2428377630505979,1,60,300,0.05,0.95,0.8,0.75,high,6000,0.06079497927797423,289
16691,8000,0.2428377630505979,1,60,300,0.05,0.95,0.8,0.75,low,6000,0.07471121391771417,289
16692,8000,0.2428377630505979,1,60,300,0.05,0.95,0.8,0.75,uniform,6000,0.06667078756003203,289
16693,8000,0.2428377630505979,1,60,300,0.05,0.95,0.85,0.75,high,6000,0.06079497927797423,289
16694,8000,0.2428377630505979,1,60,300,0.05,0.95,0.85,0.75,low,6000,0.07471121391771417,289
16695,8000,0.2428377630505979,1,60,300,0.05,0.95,0.85,0.75,uniform,6000,0.06667078756003203,289
16696,8000,0.2428377630505979,1,60,300,0.05,0.95,0.9,0.75,high,6000,0.06079497927797423,289
16697,8000,0.2428377630505979,1,60,300,0.05,0.95,0.9,0.75,low,6000,0.07471121391771417,289
16698,8000,0.2428377630505979,1,60,300,0.05,0.95,0.9,0.75,uniform,6000,0.06667078756003203,289
16699,8000,0.2428377630505979,1,60,300,0.05,0.95,0.95,0.75,high,6000,0.06079497927797423,289
16700,8000,0.2428377630505979,1,60,300,0.05,0.95,0.95,0.75,low,6000,0.07471121391771417,289
16701,8000,0.2428377630505979,1,60,300,0.05,0.95,0.95,0.75,uniform,6000,0.06667078756003203,289
16702,8000,0.2428377630505979,1,60,300,0.05,0.95,1,0.75,high,6000,0.06079497927797423,289
16703,8000,0.2428377630505979,1,60,300,0.05,0.95,1,0.75,low,6000,0.07471121391771417,289
16704,8000,0.2428377630505979,1,60,300,0.05,0.95,1,0.75,uniform,6000,0.06667078756003203,289
16705,8000,0.24825869190808925,1,60,300,0.005,0.95,0.75,0.75,high,6000,0.006071326855051259,289
