design,n_groups,coef_var,tests_per_group,prev,prop_groups_with_prev,group_distribution,n_groups_with_prev,group_prev,partition
9638,8000,4.022323283893129,1,0.05,0.1,high,800,0.05451431269930257,228
9639,8000,4.022323283893129,1,0.05,0.1,uniform,800,0.5230969551617356,228
9640,8000,4.022323283893129,1,0.05,0.25,high,2000,0.050164233316268514,228
9641,8000,4.022323283893129,1,0.05,0.25,uniform,2000,0.20435199035042392,228
9642,8000,4.022323283893129,1,0.05,0.5,high,4000,0.050000162032985525,228
9643,8000,4.022323283893129,1,0.05,0.5,uniform,4000,0.10145821390106079,228
9644,8000,4.022323283893129,1,0.05,0.75,high,6000,0.05000000000102342,228
9645,8000,4.022323283893129,1,0.05,0.75,uniform,6000,0.06740477948010173,228
9646,8000,3.9928516451231273,1,0.05,0.02,high,160,0.10777755087142735,228
9647,8000,3.9928516451231273,1,0.05,0.05,high,400,0.06853389839822206,228
9648,8000,3.9928516451231273,1,0.05,0.1,high,800,0.05501605458885203,228
9649,8000,3.9928516451231273,1,0.05,0.1,uniform,800,0.5239117430966046,228
9650,8000,3.9928516451231273,1,0.05,0.25,high,2000,0.05017114674551655,228
9651,8000,3.9928516451231273,1,0.05,0.25,uniform,2000,0.20541983173300832,228
9652,8000,3.9928516451231273,1,0.05,0.5,high,4000,0.05000015578630906,228
9653,8000,3.9928516451231273,1,0.05,0.5,uniform,4000,0.10175672459100633,228
9654,8000,3.9928516451231273,1,0.05,0.75,high,6000,0.050000000000831914,228
9655,8000,3.9928516451231273,1,0.05,0.75,uniform,6000,0.06766993757670288,228
9656,8000,4.084788805019469,1,0.05,0.02,high,160,0.10296243265054335,228
9657,8000,4.084788805019469,1,0.05,0.05,high,400,0.0672899739187048,228
9658,8000,4.084788805019469,1,0.05,0.1,high,800,0.05513125693173525,228
9659,8000,4.084788805019469,1,0.05,0.1,uniform,800,0.5255756551824003,228
9660,8000,4.084788805019469,1,0.05,0.25,high,2000,0.05020612697223788,228
9661,8000,4.084788805019469,1,0.05,0.25,uniform,2000,0.20468166597369775,228
9662,8000,4.084788805019469,1,0.05,0.5,high,4000,0.050000159656465516,228
9663,8000,4.084788805019469,1,0.05,0.5,uniform,4000,0.10146441510638497,228
9664,8000,4.084788805019469,1,0.05,0.75,high,6000,0.050000000001313445,228
9665,8000,4.084788805019469,1,0.05,0.75,uniform,6000,0.06746735453446387,228
9666,8000,4.128282050570807,1,0.05,0.02,high,160,0.10405821519878697,228
9667,8000,4.128282050570807,1,0.05,0.05,high,400,0.06763669866085495,228
9668,8000,4.128282050570807,1,0.05,0.1,high,800,0.05494186840402614,228
9669,8000,4.128282050570807,1,0.05,0.1,uniform,800,0.5264404067637912,228
9670,8000,4.128282050570807,1,0.05,0.25,high,2000,0.05017542269070661,228
9671,8000,4.128282050570807,1,0.05,0.25,uniform,2000,0.20524442957203226,228
9672,8000,4.128282050570807,1,0.05,0.5,high,4000,0.05000009519041128,229
9673,8000,4.128282050570807,1,0.05,0.5,uniform,4000,0.1018404474964839,229
9674,8000,4.128282050570807,1,0.05,0.75,high,6000,0.05000000000048388,229
9675,8000,4.128282050570807,1,0.05,0.75,uniform,6000,0.06760043176255169,229
9676,8000,4.05202625655012,1,0.05,0.02,high,160,0.10412803154575473,229
9677,8000,4.05202625655012,1,0.05,0.05,high,400,0.0674850572742323,229
9678,8000,4.05202625655012,1,0.05,0.1,high,800,0.05525605493672393,229
9679,8000,4.05202625655012,1,0.05,0.1,uniform,800,0.5225257697305404,229
9680,8000,4.05202625655012,1,0.05,0.25,high,2000,0.050225194941905256,229
9681,8000,4.05202625655012,1,0.05,0.25,uniform,2000,0.2048710605991727,229
9682,8000,4.05202625655012,1,0.05,0.5,high,4000,0.05000019144470991,229
9683,8000,4.05202625655012,1,0.05,0.5,uniform,4000,0.10156755341290992,229
9684,8000,4.05202625655012,1,0.05,0.75,high,6000,0.050000000000787616,229
9685,8000,4.05202625655012,1,0.05,0.75,uniform,6000,0.06748311468706401,229
9686,8000,4.206201266143531,1,0.05,0.02,high,160,0.10047735911329773,229
9687,8000,4.206201266143531,1,0.05,0.05,high,400,0.06651015231052479,229
9688,8000,4.206201266143531,1,0.05,0.1,high,800,0.05477434475556302,229
9689,8000,4.206201266143531,1,0.05,0.1,uniform,800,0.524631753339372,229
9690,8000,4.206201266143531,1,0.05,0.25,high,2000,0.050163558404710824,229
9691,8000,4.206201266143531,1,0.05,0.25,uniform,2000,0.2047617541321465,229
9692,8000,4.206201266143531,1,0.05,0.5,high,4000,0.05000013444540724,229
9693,8000,4.206201266143531,1,0.05,0.5,uniform,4000,0.10153850177221732,229
9694,8000,4.206201266143531,1,0.05,0.75,high,6000,0.0500000000006775,229
9695,8000,4.206201266143531,1,0.05,0.75,uniform,6000,0.06749220825526073,229
9696,8000,4.261258993602057,1,0.05,0.02,high,160,0.09940667412653227,229
9697,8000,4.261258993602057,1,0.05,0.05,high,400,0.06577830649749729,229
9698,8000,4.261258993602057,1,0.05,0.1,high,800,0.054517772638452415,229
9699,8000,4.261258993602057,1,0.05,0.1,uniform,800,0.5257484131319837,229
9700,8000,4.261258993602057,1,0.05,0.25,high,2000,0.05016965575742918,229
9701,8000,4.261258993602057,1,0.05,0.25,uniform,2000,0.20557630803153082,229
9702,8000,4.261258993602057,1,0.05,0.5,high,4000,0.05000010355224985,229
9703,8000,4.261258993602057,1,0.05,0.5,uniform,4000,0.10204939148239565,229
9704,8000,4.261258993602057,1,0.05,0.75,high,6000,0.050000000000370165,229
9705,8000,4.261258993602057,1,0.05,0.75,uniform,6000,0.06752621092482493,229
9706,8000,3.982105684345742,1,0.05,0.02,high,160,0.10427953589211031,229
9707,8000,3.982105684345742,1,0.05,0.05,high,400,0.06691197270262395,229
9708,8000,3.982105684345742,1,0.05,0.1,high,800,0.05477214351303441,229
9709,8000,3.982105684345742,1,0.05,0.1,uniform,800,0.5203570546034155,229
9710,8000,3.982105684345742,1,0.05,0.25,high,2000,0.05014966820011416,229
9711,8000,3.982105684345742,1,0.05,0.25,uniform,2000,0.20382767296627963,229
9712,8000,3.982105684345742,1,0.05,0.5,high,4000,0.05000009078090411,229
9713,8000,3.982105684345742,1,0.05,0.5,uniform,4000,0.1012552451763902,229
9714,8000,3.982105684345742,1,0.05,0.75,high,6000,0.05000000000066531,229
9715,8000,3.982105684345742,1,0.05,0.75,uniform,6000,0.0672257699289841,230
9716,8000,4.037968588994075,1,0.05,0.02,high,160,0.10458356502607379,230
9717,8000,4.037968588994075,1,0.05,0.05,high,400,0.06798477818195606,230
9718,8000,4.037968588994075,1,0.05,0.1,high,800,0.055278420605324445,230
9719,8000,4.037968588994075,1,0.05,0.1,uniform,800,0.5235958286145191,230
9720,8000,4.037968588994075,1,0.05,0.25,high,2000,0.050195888158005894,230
9721,8000,4.037968588994075,1,0.05,0.25,uniform,2000,0.20462407904590435,230
9722,8000,4.037968588994075,1,0.05,0.5,high,4000,0.05000009706315439,230
9723,8000,4.037968588994075,1,0.05,0.5,uniform,4000,0.10125451925463495,230
9724,8000,4.037968588994075,1,0.05,0.75,high,6000,0.05000000000025255,230
9725,8000,4.037968588994075,1,0.05,0.75,uniform,6000,0.06739572718665078,230
9726,8000,4.027113066904116,1,0.05,0.02,high,160,0.10413097514647635,230
9727,8000,4.027113066904116,1,0.05,0.05,high,400,0.06810167707898737,230
9728,8000,4.027113066904116,1,0.05,0.1,high,800,0.054925408014695226,230
9729,8000,4.027113066904116,1,0.05,0.1,uniform,800,0.5214851691049912,230
9730,8000,4.027113066904116,1,0.05,0.25,high,2000,0.05014992276249945,230
9731,8000,4.027113066904116,1,0.05,0.25,uniform,2000,0.20437353147924303,230
9732,8000,4.027113066904116,1,0.05,0.5,high,4000,0.05000009775641297,230
9733,8000,4.027113066904116,1,0.05,0.5,uniform,4000,0.10144285053458697,230
9734,8000,4.027113066904116,1,0.05,0.75,high,6000,0.05000000000032436,230
9735,8000,4.027113066904116,1,0.05,0.75,uniform,6000,0.06744632559512685,230
9736,8000,4.255024835445597,1,0.05,0.02,high,160,0.10192629841973988,230
9737,8000,4.255024835445597,1,0.05,0.05,high,400,0.06700565270817789,230
9738,8000,4.255024835445597,1,0.05,0.1,high,800,0.054516651950218015,230
9739,8000,4.255024835445597,1,0.05,0.1,uniform,800,0.5311273598908156,230
9740,8000,4.255024835445597,1,0.05,0.25,high,2000,0.05015029793845736,230
9741,8000,4.255024835445597,1,0.05,0.25,uniform,2000,0.2053131088986748,230
9742,8000,4.255024835445597,1,0.05,0.5,high,4000,0.05000011932416993,230
9743,8000,4.255024835445597,1,0.05,0.5,uniform,4000,0.10164808556313308,230
9744,8000,4.255024835445597,1,0.05,0.75,high,6000,0.050000000000328754,230
9745,8000,4.255024835445597,1,0.05,0.75,uniform,6000,0.06758862184116116,230
9746,8000,4.086672878679473,1,0.05,0.02,high,160,0.10285290909522424,230
9747,8000,4.086672878679473,1,0.05,0.05,high,400,0.06664054307789603,230
9748,8000,4.086672878679473,1,0.05,0.1,high,800,0.05435683858546987,230
9749,8000,4.086672878679473,1,0.05,0.1,uniform,800,0.525072304239445,230
9750,8000,4.086672878679473,1,0.05,0.25,high,2000,0.05013086294432049,230
9751,8000,4.086672878679473,1,0.05,0.25,uniform,2000,0.20459891372877634,230
9752,8000,4.086672878679473,1,0.05,0.5,high,4000,0.050000064697877294,230
9753,8000,4.086672878679473,1,0.05,0.5,uniform,4000,0.10145111343091878,230
9754,8000,4.086672878679473,1,0.05,0.75,high,6000,0.05000000000013512,230
9755,8000,4.086672878679473,1,0.05,0.75,uniform,6000,0.06740184297184736,230
9756,8000,3.942452649057935,1,0.05,0.02,high,160,0.10459180269997859,230
9757,8000,3.942452649057935,1,0.05,0.05,high,400,0.06743159380801504,231
9758,8000,3.942452649057935,1,0.05,0.1,high,800,0.05490580979762943,231
9759,8000,3.942452649057935,1,0.05,0.1,uniform,800,0.5191532236081854,231
9760,8000,3.942452649057935,1,0.05,0.25,high,2000,0.050173641596089245,231
9761,8000,3.942452649057935,1,0.05,0.25,uniform,2000,0.20378584914480039,231
9762,8000,3.942452649057935,1,0.05,0.5,high,4000,0.05000008481105075,231
9763,8000,3.942452649057935,1,0.05,0.5,uniform,4000,0.10109112978537987,231
9764,8000,3.942452649057935,1,0.05,0.75,high,6000,0.0500000000001877,231
9765,8000,3.942452649057935,1,0.05,0.75,uniform,6000,0.0672865030625744,231
9766,8000,4.08912032257837,1,0.05,0.02,high,160,0.10154114151441368,231
9767,8000,4.08912032257837,1,0.05,0.05,high,400,0.06716239072751766,231
9768,8000,4.08912032257837,1,0.05,0.1,high,800,0.0547848261273209,231
9769,8000,4.08912032257837,1,0.05,0.1,uniform,800,0.5206007300407048,231
9770,8000,4.08912032257837,1,0.05,0.25,high,2000,0.05016654857180732,231
9771,8000,4.08912032257837,1,0.05,0.25,uniform,2000,0.20394280168953272,231
9772,8000,4.08912032257837,1,0.05,0.5,high,4000,0.050000093104610246,231
9773,8000,4.08912032257837,1,0.05,0.5,uniform,4000,0.1011896513189646,231
9774,8000,4.08912032257837,1,0.05,0.75,high,6000,0.05000000000018466,231
9775,8000,4.08912032257837,1,0.05,0.75,uniform,6000,0.06727228119388644,231
9776,8000,3.98251953539131,1,0.05,0.02,high,160,0.10443776285464408,231
9777,8000,3.98251953539131,1,0.05,0.05,high,400,0.06737789455488952,231
9778,8000,3.98251953539131,1,0.05,0.1,high,800,0.05490299564198316,231
9779,8000,3.98251953539131,1,0.05,0.1,uniform,800,0.5206024062668716,231
9780,8000,3.98251953539131,1,0.05,0.25,high,2000,0.05012144338987443,231
9781,8000,3.98251953539131,1,0.05,0.25,uniform,2000,0.20429101520666434,231
9782,8000,3.98251953539131,1,0.05,0.5,high,4000,0.050000060053093716,231
9783,8000,3.98251953539131,1,0.05,0.5,uniform,4000,0.10126822925746289,231
9784,8000,3.98251953539131,1,0.05,0.75,high,6000,0.050000000000257686,231
9785,8000,3.98251953539131,1,0.05,0.75,uniform,6000,0.06734196558021406,231
9786,8000,4.143857488557874,1,0.05,0.02,high,160,0.09818366367714063,231
9787,8000,4.143857488557874,1,0.05,0.05,high,400,0.06507613571073326,231
9788,8000,4.143857488557874,1,0.05,0.1,high,800,0.054175560770188105,231
9789,8000,4.143857488557874,1,0.05,0.1,uniform,800,0.5204120920372785,231
9790,8000,4.143857488557874,1,0.05,0.25,high,2000,0.05012453730069018,231
9791,8000,4.143857488557874,1,0.05,0.25,uniform,2000,0.20412563741683976,231
9792,8000,4.143857488557874,1,0.05,0.5,high,4000,0.050000050977199,231
9793,8000,4.143857488557874,1,0.05,0.5,uniform,4000,0.10123478941381088,231
9794,8000,4.143857488557874,1,0.05,0.75,high,6000,0.050000000000142014,231
9795,8000,4.143857488557874,1,0.05,0.75,uniform,6000,0.067263088904683,231
9796,8000,4.139933408852351,1,0.05,0.02,high,160,0.10118525556473694,231
9797,8000,4.139933408852351,1,0.05,0.05,high,400,0.06591401860467204,231
9798,8000,4.139933408852351,1,0.05,0.1,high,800,0.05432660504229745,231
9799,8000,4.139933408852351,1,0.05,0.1,uniform,800,0.525366282015068,231
9800,8000,4.139933408852351,1,0.05,0.25,high,2000,0.050136926229989234,232
9801,8000,4.139933408852351,1,0.05,0.25,uniform,2000,0.20486799290924412,232
9802,8000,4.139933408852351,1,0.05,0.5,high,4000,0.05000008768325263,232
9803,8000,4.139933408852351,1,0.05,0.5,uniform,4000,0.10171945424033403,232
9804,8000,4.139933408852351,1,0.05,0.75,high,6000,0.05000000000015899,232
9805,8000,4.139933408852351,1,0.05,0.75,uniform,6000,0.06744910343946081,232
9806,8000,4.054173236922539,1,0.05,0.02,high,160,0.10320562238722068,232
9807,8000,4.054173236922539,1,0.05,0.05,high,400,0.0669231210968933,232
9808,8000,4.054173236922539,1,0.05,0.1,high,800,0.05467266524272652,232
9809,8000,4.054173236922539,1,0.05,0.1,uniform,800,0.522816361482337,232
9810,8000,4.054173236922539,1,0.05,0.25,high,2000,0.05015465901154148,232
9811,8000,4.054173236922539,1,0.05,0.25,uniform,2000,0.20461826594199764,232
9812,8000,4.054173236922539,1,0.05,0.5,high,4000,0.050000076779174535,232
9813,8000,4.054173236922539,1,0.05,0.5,uniform,4000,0.10138181263405267,232
9814,8000,4.054173236922539,1,0.05,0.75,high,6000,0.05000000000009118,232
9815,8000,4.054173236922539,1,0.05,0.75,uniform,6000,0.06737264308637772,232
9816,8000,4.000698337536128,1,0.05,0.02,high,160,0.10314668440068132,232
9817,8000,4.000698337536128,1,0.05,0.05,high,400,0.06647893399226401,232
9818,8000,4.000698337536128,1,0.05,0.1,high,800,0.05436884796303064,232
9819,8000,4.000698337536128,1,0.05,0.1,uniform,800,0.5187946219672291,232
9820,8000,4.000698337536128,1,0.05,0.25,high,2000,0.05012117998061952,232
9821,8000,4.000698337536128,1,0.05,0.25,uniform,2000,0.2039078002324417,232
9822,8000,4.000698337536128,1,0.05,0.5,high,4000,0.05000006490016358,232
9823,8000,4.000698337536128,1,0.05,0.5,uniform,4000,0.101279159839282,232
9824,8000,4.000698337536128,1,0.05,0.75,high,6000,0.05000000000011582,232
9825,8000,4.000698337536128,1,0.05,0.75,uniform,6000,0.06734075422379981,232
9826,8000,4.250445196157276,1,0.05,0.02,high,160,0.1003173713368585,232
9827,8000,4.250445196157276,1,0.05,0.05,high,400,0.06640867804676104,232
9828,8000,4.250445196157276,1,0.05,0.1,high,800,0.05450673337635029,232
9829,8000,4.250445196157276,1,0.05,0.1,uniform,800,0.5281415381375723,232
9830,8000,4.250445196157276,1,0.05,0.25,high,2000,0.05012660197672239,232
9831,8000,4.250445196157276,1,0.05,0.25,uniform,2000,0.20532841364855886,232
9832,8000,4.250445196157276,1,0.05,0.5,high,4000,0.05000007009543621,232
9833,8000,4.250445196157276,1,0.05,0.5,uniform,4000,0.10159183960725636,232
9834,8000,4.250445196157276,1,0.05,0.75,high,6000,0.05000000000014465,232
9835,8000,4.250445196157276,1,0.05,0.75,uniform,6000,0.06753154340600162,232
9836,8000,4.228912114495348,1,0.05,0.02,high,160,0.10016453062681169,232
9837,8000,4.228912114495348,1,0.05,0.05,high,400,0.06570039495849878,232
9838,8000,4.228912114495348,1,0.05,0.1,high,800,0.054018735659747734,232
9839,8000,4.228912114495348,1,0.05,0.1,uniform,800,0.5271936089673213,232
9840,8000,4.228912114495348,1,0.05,0.25,high,2000,0.05010373150156727,232
9841,8000,4.228912114495348,1,0.05,0.25,uniform,2000,0.20550201414745944,232
9842,8000,4.228912114495348,1,0.05,0.5,high,4000,0.05000003003160295,233
9843,8000,4.228912114495348,1,0.05,0.5,uniform,4000,0.10169838114163735,233
9844,8000,4.228912114495348,1,0.05,0.75,high,6000,0.050000000000056166,233
9845,8000,4.228912114495348,1,0.05,0.75,uniform,6000,0.06748076364575337,233
9846,8000,4.1609009976823375,1,0.05,0.02,high,160,0.10147974938918859,233
9847,8000,4.1609009976823375,1,0.05,0.05,high,400,0.0648871535293407,233
9848,8000,4.1609009976823375,1,0.05,0.1,high,800,0.05392462405250164,233
9849,8000,4.1609009976823375,1,0.05,0.1,uniform,800,0.5247005040810091,233
9850,8000,4.1609009976823375,1,0.05,0.25,high,2000,0.05009693880300723,233
9851,8000,4.1609009976823375,1,0.05,0.25,uniform,2000,0.20475608606605095,233
9852,8000,4.1609009976823375,1,0.05,0.5,high,4000,0.05000004786094075,233
9853,8000,4.1609009976823375,1,0.05,0.5,uniform,4000,0.10169529320530131,233
9854,8000,4.1609009976823375,1,0.05,0.75,high,6000,0.050000000000041595,233
9855,8000,4.1609009976823375,1,0.05,0.75,uniform,6000,0.06737973794965837,233
9856,8000,4.402824466706953,1,0.05,0.02,high,160,0.09785175747084073,233
9857,8000,4.402824466706953,1,0.05,0.05,high,400,0.06553142230860527,233
9858,8000,4.402824466706953,1,0.05,0.1,high,800,0.05432897671155404,233
9859,8000,4.402824466706953,1,0.05,0.1,uniform,800,0.5268169988791577,233
9860,8000,4.402824466706953,1,0.05,0.25,high,2000,0.05011697357734876,233
9861,8000,4.402824466706953,1,0.05,0.25,uniform,2000,0.20644180401154796,233
9862,8000,4.402824466706953,1,0.05,0.5,high,4000,0.05000005630928655,233
9863,8000,4.402824466706953,1,0.05,0.5,uniform,4000,0.1020860207558957,233
9864,8000,4.402824466706953,1,0.05,0.75,high,6000,0.05000000000009217,233
9865,8000,4.402824466706953,1,0.05,0.75,uniform,6000,0.06773496291748923,233
9866,8000,4.311002890952981,1,0.05,0.02,high,160,0.09880201984617558,233
9867,8000,4.311002890952981,1,0.05,0.05,high,400,0.06550855017866779,233
9868,8000,4.311002890952981,1,0.05,0.1,high,800,0.05397928118918929,233
9869,8000,4.311002890952981,1,0.05,0.1,uniform,800,0.5261019017741192,233
9870,8000,4.311002890952981,1,0.05,0.25,high,2000,0.05010165955247347,233
9871,8000,4.311002890952981,1,0.05,0.25,uniform,2000,0.20606144593017925,233
9872,8000,4.311002890952981,1,0.05,0.5,high,4000,0.05000004948907544,233
9873,8000,4.311002890952981,1,0.05,0.5,uniform,4000,0.10198562881996348,233
9874,8000,4.311002890952981,1,0.05,0.75,high,6000,0.05000000000011821,233
9875,8000,4.311002890952981,1,0.05,0.75,uniform,6000,0.06783260452527044,233
9876,8000,4.249595271447489,1,0.05,0.02,high,160,0.09880655873179103,233
9877,8000,4.249595271447489,1,0.05,0.05,high,400,0.06529420606812884,233
9878,8000,4.249595271447489,1,0.05,0.1,high,800,0.05410403551913272,233
9879,8000,4.249595271447489,1,0.05,0.1,uniform,800,0.52702011100056,233
9880,8000,4.249595271447489,1,0.05,0.25,high,2000,0.05011344853434988,233
9881,8000,4.249595271447489,1,0.05,0.25,uniform,2000,0.20520922257328678,233
9882,8000,4.249595271447489,1,0.05,0.5,high,4000,0.05000005481853819,233
9883,8000,4.249595271447489,1,0.05,0.5,uniform,4000,0.10160275885611479,233
9884,8000,4.249595271447489,1,0.05,0.75,high,6000,0.05000000000006184,234
9885,8000,4.249595271447489,1,0.05,0.75,uniform,6000,0.0674397701664868,234
9886,8000,4.143653434620767,1,0.05,0.02,high,160,0.09965576575341409,234
9887,8000,4.143653434620767,1,0.05,0.05,high,400,0.06545230273500326,234
9888,8000,4.143653434620767,1,0.05,0.1,high,800,0.054169900914504084,234
9889,8000,4.143653434620767,1,0.05,0.1,uniform,800,0.5201398731086673,234
9890,8000,4.143653434620767,1,0.05,0.25,high,2000,0.05010196142233101,234
9891,8000,4.143653434620767,1,0.05,0.25,uniform,2000,0.20405055513884243,234
9892,8000,4.143653434620767,1,0.05,0.5,high,4000,0.05000004022235268,234
9893,8000,4.143653434620767,1,0.05,0.5,uniform,4000,0.1012023711364019,234
9894,8000,4.143653434620767,1,0.05,0.75,high,6000,0.0500000000000671,234
9895,8000,4.143653434620767,1,0.05,0.75,uniform,6000,0.06731174044341207,234
9896,8000,4.265711532055717,1,0.05,0.02,high,160,0.09820335462053617,234
9897,8000,4.265711532055717,1,0.05,0.05,high,400,0.06471814247512604,234
9898,8000,4.265711532055717,1,0.05,0.1,high,800,0.05393981144261713,234
9899,8000,4.265711532055717,1,0.05,0.1,uniform,800,0.5271197500191139,234
9900,8000,4.265711532055717,1,0.05,0.25,high,2000,0.05011023979659134,234
9901,8000,4.265711532055717,1,0.05,0.25,uniform,2000,0.20540461287138204,234
