design,method,lower_error_freq,upper_error_freq,coverage
6831,AC,0.0179,0.0271,0.955
6831,CP,0.0144,0.0271,0.9585
6831,wspoissonTest,0.0148,0.0076,0.9776
6831,wspoissonTest_midp,0.0207,0.0141,0.9652
6832,AC,0.0068,0.0064,0.9868
6832,CP,0.0043,0.0065,0.9892
6832,wspoissonTest,0.0047,0.0011,0.9942
6832,wspoissonTest_midp,0.0074,0.0033,0.9893
6833,AC,0.0159,0.0146,0.9695
6833,CP,0.0122,0.0147,0.9731
6833,wspoissonTest,0.0128,0.0035,0.9837
6833,wspoissonTest_midp,0.0171,0.0064,0.9765
6834,AC,0.0202,0.0206,0.9592
6834,CP,0.016,0.0207,0.9633
6834,wspoissonTest,0.0167,0.0037,0.9796
6834,wspoissonTest_midp,0.0222,0.0079,0.9699
6835,AC,0.0013,0.0036,0.9951
6835,CP,6e-4,0.0036,0.9958
6835,wspoissonTest,7e-4,0,0.9993
6835,wspoissonTest_midp,0.002,2e-4,0.9978
6836,AC,0.0211,0.0203,0.9586
6836,CP,0.0168,0.0204,0.9628
6836,wspoissonTest,0.0174,0.0023,0.9803
6836,wspoissonTest_midp,0.0241,0.0049,0.971
6837,AC,0.0102,0.019,0.9708
6837,CP,0.0086,0.019,0.9724
6837,wspoissonTest,0.0087,0.0012,0.9901
6837,wspoissonTest_midp,0.0126,0.0034,0.984
6838,AC,0.0205,0.024,0.9555
6838,CP,0.0169,0.024,0.9591
6838,wspoissonTest,0.0172,0.0022,0.9806
6838,wspoissonTest_midp,0.0233,0.0053,0.9714
6839,AC,0,2e-4,0.9998
6839,CP,0,2e-4,0.9998
6839,wspoissonTest,0,0,1
6839,wspoissonTest_midp,0,0,1
6840,AC,0.0173,0.0241,0.9586
6840,CP,0.0136,0.0242,0.9622
6840,wspoissonTest,0.0143,0.0018,0.9839
6840,wspoissonTest_midp,0.0208,0.0038,0.9754
6841,AC,0.0196,0.0279,0.9525
6841,CP,0.0156,0.0279,0.9565
6841,wspoissonTest,0.0162,0.0017,0.9821
6841,wspoissonTest_midp,0.023,0.0041,0.9729
6842,AC,0.0154,0.0172,0.9674
6842,CP,0.0142,0.0172,0.9686
6842,wspoissonTest,0.0143,0,0.9857
6842,wspoissonTest_midp,0.0166,0,0.9834
6843,AC,0.0186,0.025,0.9564
6843,CP,0.016,0.025,0.959
6843,wspoissonTest,0.0164,0.0014,0.9822
6843,wspoissonTest_midp,0.0213,0.0041,0.9746
6844,AC,0.0076,0.0054,0.987
6844,CP,0.0051,0.0057,0.9892
6844,wspoissonTest,0.0053,0.003,0.9917
6844,wspoissonTest_midp,0.0078,0.0047,0.9875
6845,AC,0.0153,0.0136,0.9711
6845,CP,0.0112,0.0138,0.975
6845,wspoissonTest,0.0118,0.007,0.9812
6845,wspoissonTest_midp,0.0157,0.0112,0.9731
6846,AC,0.0192,0.0171,0.9637
6846,CP,0.0143,0.0173,0.9684
6846,wspoissonTest,0.0148,0.0076,0.9776
6846,wspoissonTest_midp,0.0207,0.0128,0.9665
6847,AC,0.0028,0.0034,0.9938
6847,CP,0.002,0.0034,0.9946
6847,wspoissonTest,0.002,1e-4,0.9979
6847,wspoissonTest_midp,0.0034,7e-4,0.9959
6848,AC,0.021,0.0202,0.9588
6848,CP,0.0169,0.0202,0.9629
6848,wspoissonTest,0.0171,0.007,0.9759
6848,wspoissonTest_midp,0.0232,0.0107,0.9661
6849,AC,0.0147,0.0155,0.9698
6849,CP,0.0118,0.0155,0.9727
6849,wspoissonTest,0.0122,0.0034,0.9844
6849,wspoissonTest_midp,0.0171,0.0073,0.9756
6850,AC,0.0219,0.0214,0.9567
6850,CP,0.0164,0.0214,0.9622
6850,wspoissonTest,0.0172,0.0061,0.9767
6850,wspoissonTest_midp,0.025,0.0116,0.9634
6851,AC,0,4e-4,0.9996
6851,CP,0,4e-4,0.9996
6851,wspoissonTest,0,0,1
6851,wspoissonTest_midp,0,0,1
6852,AC,0.0184,0.0227,0.9589
6852,CP,0.0148,0.0227,0.9625
6852,wspoissonTest,0.0149,0.004,0.9811
6852,wspoissonTest_midp,0.0215,0.0102,0.9683
6853,AC,0.0228,0.0249,0.9523
6853,CP,0.0186,0.0249,0.9565
6853,wspoissonTest,0.019,0.0069,0.9741
6853,wspoissonTest_midp,0.0251,0.0131,0.9618
6854,AC,0.0148,0.0177,0.9675
6854,CP,0.0129,0.0176,0.9695
6854,wspoissonTest,0.013,1e-4,0.9869
6854,wspoissonTest_midp,0.0193,6e-4,0.9801
6855,AC,0.0191,0.0222,0.9587
6855,CP,0.0145,0.0223,0.9632
6855,wspoissonTest,0.0154,0.006,0.9786
6855,wspoissonTest_midp,0.0216,0.0106,0.9678
6856,AC,0.0082,0.0059,0.9859
6856,CP,0.005,0.0062,0.9888
6856,wspoissonTest,0.0054,0.0031,0.9915
6856,wspoissonTest_midp,0.0082,0.0045,0.9873
6857,AC,0.0157,0.0161,0.9682
6857,CP,0.0121,0.0162,0.9717
6857,wspoissonTest,0.0123,0.0066,0.9811
6857,wspoissonTest_midp,0.0162,0.011,0.9728
6858,AC,0.0187,0.0188,0.9625
6858,CP,0.0146,0.019,0.9664
6858,wspoissonTest,0.0149,0.0074,0.9777
6858,wspoissonTest_midp,0.0198,0.0131,0.9671
6859,AC,0.0018,0.0045,0.9937
6859,CP,0.0012,0.0046,0.9942
6859,wspoissonTest,0.0012,0,0.9988
6859,wspoissonTest_midp,0.0023,6e-4,0.9971
6860,AC,0.0202,0.0233,0.9565
6860,CP,0.016,0.0237,0.9603
6860,wspoissonTest,0.0169,0.0064,0.9767
6860,wspoissonTest_midp,0.0227,0.0118,0.9655
6861,AC,0.0132,0.0166,0.9702
6861,CP,0.0116,0.0166,0.9718
6861,wspoissonTest,0.012,0.0032,0.9848
6861,wspoissonTest_midp,0.0164,0.007,0.9766
6862,AC,0.0192,0.0255,0.9553
6862,CP,0.0153,0.0255,0.9592
6862,wspoissonTest,0.0155,0.0062,0.9783
6862,wspoissonTest_midp,0.0216,0.0111,0.9673
6863,AC,0,2e-4,0.9998
6863,CP,0,2e-4,0.9998
6863,wspoissonTest,0,0,1
6863,wspoissonTest_midp,0,0,1
6864,AC,0.0173,0.0222,0.9605
6864,CP,0.0138,0.0222,0.964
6864,wspoissonTest,0.014,0.0049,0.9811
6864,wspoissonTest_midp,0.0196,0.0085,0.9719
6865,AC,0.0201,0.0247,0.9552
6865,CP,0.0169,0.0247,0.9584
6865,wspoissonTest,0.0169,0.0054,0.9777
6865,wspoissonTest_midp,0.0231,0.01,0.9669
6866,AC,0.016,0.016,0.968
6866,CP,0.0139,0.016,0.9701
6866,wspoissonTest,0.0145,1e-4,0.9854
6866,wspoissonTest_midp,0.019,1e-4,0.9809
6867,AC,0.0191,0.0246,0.9563
6867,CP,0.0154,0.0246,0.96
6867,wspoissonTest,0.0161,0.0052,0.9787
6867,wspoissonTest_midp,0.0216,0.0091,0.9693
6868,AC,0.0084,0.0071,0.9845
6868,CP,0.0054,0.0074,0.9872
6868,wspoissonTest,0.0058,0.0042,0.99
6868,wspoissonTest_midp,0.0083,0.0066,0.9851
6869,AC,0.0161,0.0126,0.9713
6869,CP,0.0114,0.0128,0.9758
6869,wspoissonTest,0.0119,0.0063,0.9818
6869,wspoissonTest_midp,0.0169,0.0104,0.9727
6870,AC,0.0189,0.0196,0.9615
6870,CP,0.0142,0.0196,0.9662
6870,wspoissonTest,0.0149,0.0085,0.9766
6870,wspoissonTest_midp,0.0196,0.0132,0.9672
6871,AC,0.0016,0.0053,0.9931
6871,CP,0.0011,0.0053,0.9936
6871,wspoissonTest,0.0013,5e-4,0.9982
6871,wspoissonTest_midp,0.0025,0.0014,0.9961
6872,AC,0.0206,0.0221,0.9573
6872,CP,0.0163,0.0223,0.9614
6872,wspoissonTest,0.0172,0.0083,0.9745
6872,wspoissonTest_midp,0.0226,0.0139,0.9635
6873,AC,0.0111,0.0168,0.9721
6873,CP,0.0085,0.0168,0.9747
6873,wspoissonTest,0.0087,0.0035,0.9878
6873,wspoissonTest_midp,0.0129,0.0071,0.98
6874,AC,0.0188,0.0271,0.9541
6874,CP,0.0158,0.0272,0.957
6874,wspoissonTest,0.0159,0.0076,0.9765
6874,wspoissonTest_midp,0.0216,0.0139,0.9645
6875,AC,1e-4,3e-4,0.9996
6875,CP,1e-4,3e-4,0.9996
6875,wspoissonTest,1e-4,0,0.9999
6875,wspoissonTest_midp,1e-4,0,0.9999
6876,AC,0.0195,0.0232,0.9573
6876,CP,0.015,0.0232,0.9618
6876,wspoissonTest,0.0159,0.0049,0.9792
6876,wspoissonTest_midp,0.0233,0.0116,0.9651
6877,AC,0.0191,0.0263,0.9546
6877,CP,0.0162,0.0263,0.9575
6877,wspoissonTest,0.0167,0.007,0.9763
6877,wspoissonTest_midp,0.022,0.0134,0.9646
6878,AC,0.0141,0.0158,0.9701
6878,CP,0.013,0.0157,0.9713
6878,wspoissonTest,0.013,1e-4,0.9869
6878,wspoissonTest_midp,0.0169,5e-4,0.9826
6879,AC,0.0206,0.0244,0.955
6879,CP,0.0161,0.0244,0.9595
6879,wspoissonTest,0.0165,0.0054,0.9781
6879,wspoissonTest_midp,0.0233,0.0103,0.9664
6880,AC,0.0083,0.0079,0.9838
6880,CP,0.0061,0.0081,0.9858
6880,wspoissonTest,0.0065,0.0056,0.9879
6880,wspoissonTest_midp,0.0081,0.0079,0.984
6881,AC,0.0161,0.0144,0.9695
6881,CP,0.0116,0.0146,0.9738
6881,wspoissonTest,0.0121,0.0083,0.9796
6881,wspoissonTest_midp,0.0163,0.0127,0.971
6882,AC,0.0182,0.0182,0.9636
6882,CP,0.014,0.0183,0.9677
6882,wspoissonTest,0.0147,0.0091,0.9762
6882,wspoissonTest_midp,0.0198,0.0141,0.9661
6883,AC,0.0016,0.0041,0.9943
6883,CP,0.0011,0.0041,0.9948
6883,wspoissonTest,0.0011,0.001,0.9979
6883,wspoissonTest_midp,0.0021,0.0018,0.9961
6884,AC,0.019,0.0235,0.9575
6884,CP,0.0153,0.0237,0.961
6884,wspoissonTest,0.0158,0.0091,0.9751
6884,wspoissonTest_midp,0.021,0.0144,0.9646
6885,AC,0.0124,0.0178,0.9698
6885,CP,0.0095,0.0178,0.9727
6885,wspoissonTest,0.0098,0.0046,0.9856
6885,wspoissonTest_midp,0.0138,0.009,0.9772
6886,AC,0.0199,0.0247,0.9554
6886,CP,0.0158,0.0247,0.9595
6886,wspoissonTest,0.0166,0.0096,0.9738
6886,wspoissonTest_midp,0.0219,0.0157,0.9624
6887,AC,0,0,1
6887,CP,0,0,1
6887,wspoissonTest,0,0,1
6887,wspoissonTest_midp,0,0,1
6888,AC,0.0177,0.0251,0.9572
6888,CP,0.0144,0.0251,0.9605
6888,wspoissonTest,0.0147,0.0081,0.9772
6888,wspoissonTest_midp,0.0201,0.0133,0.9666
6889,AC,0.0194,0.0258,0.9548
6889,CP,0.0165,0.0259,0.9576
6889,wspoissonTest,0.0167,0.0072,0.9761
6889,wspoissonTest_midp,0.0218,0.0139,0.9643
6890,AC,0.0143,0.0142,0.9715
6890,CP,0.013,0.014,0.973
6890,wspoissonTest,0.013,5e-4,0.9865
6890,wspoissonTest_midp,0.0183,0.0011,0.9806
6891,AC,0.0186,0.022,0.9594
6891,CP,0.0148,0.022,0.9632
6891,wspoissonTest,0.0154,0.007,0.9776
6891,wspoissonTest_midp,0.021,0.012,0.967
6892,AC,0.0093,0.0071,0.9836
6892,CP,0.0067,0.0071,0.9862
6892,wspoissonTest,0.007,0.0034,0.9896
6892,wspoissonTest_midp,0.0094,0.0059,0.9847
6893,AC,0.0149,0.0118,0.9733
6893,CP,0.0112,0.012,0.9768
6893,wspoissonTest,0.0117,0.0054,0.9829
6893,wspoissonTest_midp,0.0155,0.0087,0.9758
6894,AC,0.0178,0.019,0.9632
6894,CP,0.0132,0.0191,0.9677
6894,wspoissonTest,0.0139,0.0084,0.9777
6894,wspoissonTest_midp,0.0193,0.0124,0.9683
6895,AC,0.0017,0.0041,0.9942
6895,CP,0.0011,0.0041,0.9948
6895,wspoissonTest,0.0011,7e-4,0.9982
6895,wspoissonTest_midp,0.0022,0.0012,0.9966
6896,AC,0.0222,0.0222,0.9556
6896,CP,0.0179,0.0222,0.9599
6896,wspoissonTest,0.0186,0.0074,0.974
6896,wspoissonTest_midp,0.0245,0.0122,0.9633
6897,AC,0.0113,0.0152,0.9735
6897,CP,0.0078,0.0152,0.977
6897,wspoissonTest,0.0082,0.002,0.9898
6897,wspoissonTest_midp,0.0143,0.0054,0.9803
6898,AC,0.0199,0.0235,0.9566
6898,CP,0.0156,0.0237,0.9607
6898,wspoissonTest,0.0158,0.0052,0.979
6898,wspoissonTest_midp,0.0223,0.0099,0.9678
6899,AC,0,0,1
6899,CP,0,0,1
6899,wspoissonTest,0,0,1
6899,wspoissonTest_midp,0,0,1
6900,AC,0.0176,0.021,0.9614
6900,CP,0.0151,0.0211,0.9638
6900,wspoissonTest,0.0156,0.0032,0.9812
6900,wspoissonTest_midp,0.0205,0.0071,0.9724
6901,AC,0.0188,0.0242,0.957
6901,CP,0.0154,0.0242,0.9604
6901,wspoissonTest,0.016,0.0063,0.9777
6901,wspoissonTest_midp,0.0217,0.0112,0.9671
6902,AC,0.0134,0.0155,0.9711
6902,CP,0.0118,0.0155,0.9727
6902,wspoissonTest,0.012,0,0.988
6902,wspoissonTest_midp,0.0163,2e-4,0.9835
6903,AC,0.018,0.0244,0.9576
6903,CP,0.0139,0.0246,0.9615
6903,wspoissonTest,0.0144,0.0052,0.9804
6903,wspoissonTest_midp,0.0206,0.01,0.9694
6904,AC,0.0093,0.0065,0.9842
6904,CP,0.0061,0.0067,0.9872
6904,wspoissonTest,0.0064,0.0023,0.9913
6904,wspoissonTest_midp,0.0096,0.0043,0.9861
6905,AC,0.0141,0.016,0.9699
6905,CP,0.0098,0.0163,0.9739
6905,wspoissonTest,0.0103,0.0055,0.9842
6905,wspoissonTest_midp,0.0152,0.0099,0.9749
6906,AC,0.017,0.0187,0.9643
6906,CP,0.0131,0.019,0.9679
6906,wspoissonTest,0.0135,0.0053,0.9812
6906,wspoissonTest_midp,0.0186,0.0102,0.9712
6907,AC,0.0011,0.005,0.9939
6907,CP,7e-4,0.005,0.9943
6907,wspoissonTest,7e-4,3e-4,0.999
6907,wspoissonTest_midp,0.0018,0.0011,0.9971
6908,AC,0.0188,0.0248,0.9564
6908,CP,0.0147,0.025,0.9603
6908,wspoissonTest,0.0154,0.0065,0.9781
6908,wspoissonTest_midp,0.0209,0.0113,0.9678
6909,AC,0.0109,0.0156,0.9735
6909,CP,0.0085,0.0157,0.9758
6909,wspoissonTest,0.0085,0.0012,0.9903
6909,wspoissonTest_midp,0.0146,0.0042,0.9812
6910,AC,0.0179,0.0264,0.9557
6910,CP,0.0135,0.0265,0.96
6910,wspoissonTest,0.0145,0.0029,0.9826
6910,wspoissonTest_midp,0.021,0.0082,0.9708
6911,AC,1e-4,1e-4,0.9998
6911,CP,1e-4,1e-4,0.9998
6911,wspoissonTest,1e-4,0,0.9999
6911,wspoissonTest_midp,1e-4,0,0.9999
6912,AC,0.0168,0.0226,0.9606
6912,CP,0.0134,0.0226,0.964
6912,wspoissonTest,0.0138,0.0032,0.983
6912,wspoissonTest_midp,0.0201,0.0079,0.972
6913,AC,0.0204,0.0277,0.9519
6913,CP,0.0164,0.0277,0.9559
6913,wspoissonTest,0.017,0.0032,0.9798
6913,wspoissonTest_midp,0.0244,0.008,0.9676
6914,AC,0.0147,0.014,0.9713
6914,CP,0.0128,0.014,0.9732
6914,wspoissonTest,0.0134,0,0.9866
6914,wspoissonTest_midp,0.0171,0,0.9829
6915,AC,0.019,0.024,0.957
6915,CP,0.0148,0.0241,0.9611
6915,wspoissonTest,0.015,0.0038,0.9812
6915,wspoissonTest_midp,0.0225,0.0087,0.9688
6916,AC,0.0076,0.0075,0.9849
6916,CP,0.0045,0.0076,0.9879
6916,wspoissonTest,0.0048,0.0041,0.9911
6916,wspoissonTest_midp,0.0078,0.0058,0.9864
6917,AC,0.0142,0.0142,0.9716
6917,CP,0.0108,0.0147,0.9745
6917,wspoissonTest,0.0111,0.0062,0.9827
6917,wspoissonTest_midp,0.015,0.0104,0.9746
6918,AC,0.0199,0.0177,0.9624
6918,CP,0.0161,0.0179,0.966
6918,wspoissonTest,0.0166,0.0071,0.9763
6918,wspoissonTest_midp,0.0212,0.0118,0.967
6919,AC,0.0023,0.0049,0.9928
6919,CP,0.0014,0.0049,0.9937
6919,wspoissonTest,0.0015,3e-4,0.9982
6919,wspoissonTest_midp,0.003,0.0011,0.9959
6920,AC,0.022,0.0221,0.9559
6920,CP,0.0166,0.0223,0.9611
6920,wspoissonTest,0.0174,0.0067,0.9759
6920,wspoissonTest_midp,0.0232,0.0122,0.9646
6921,AC,0.0129,0.0155,0.9716
6921,CP,0.0096,0.0155,0.9749
6921,wspoissonTest,0.0104,0.0028,0.9868
6921,wspoissonTest_midp,0.0156,0.0064,0.978
6922,AC,0.0197,0.0254,0.9549
6922,CP,0.0162,0.0254,0.9584
6922,wspoissonTest,0.0167,0.0058,0.9775
6922,wspoissonTest_midp,0.0232,0.0116,0.9652
6923,AC,1e-4,1e-4,0.9998
6923,CP,0,1e-4,0.9999
6923,wspoissonTest,0,0,1
6923,wspoissonTest_midp,0,0,1
6924,AC,0.0199,0.0241,0.956
6924,CP,0.016,0.0242,0.9598
6924,wspoissonTest,0.0167,0.004,0.9793
6924,wspoissonTest_midp,0.0219,0.01,0.9681
6925,AC,0.02,0.0256,0.9544
6925,CP,0.0154,0.0258,0.9588
6925,wspoissonTest,0.0159,0.0071,0.977
6925,wspoissonTest_midp,0.0234,0.0118,0.9648
6926,AC,0.0151,0.0143,0.9706
6926,CP,0.0136,0.0142,0.9722
6926,wspoissonTest,0.0136,0,0.9864
6926,wspoissonTest_midp,0.0183,4e-4,0.9813
6927,AC,0.0197,0.0237,0.9566
6927,CP,0.0161,0.0237,0.9602
6927,wspoissonTest,0.0165,0.0045,0.979
6927,wspoissonTest_midp,0.0234,0.0091,0.9675
6928,AC,0.007,0.0079,0.9851
6928,CP,0.0049,0.0081,0.987
6928,wspoissonTest,0.0051,0.002,0.9929
6928,wspoissonTest_midp,0.0075,0.0046,0.9879
6929,AC,0.0161,0.0167,0.9672
6929,CP,0.0124,0.0172,0.9704
6929,wspoissonTest,0.013,0.0027,0.9843
6929,wspoissonTest_midp,0.018,0.0073,0.9747
6930,AC,0.0179,0.0202,0.9619
6930,CP,0.0139,0.0205,0.9656
6930,wspoissonTest,0.0147,0.0036,0.9817
6930,wspoissonTest_midp,0.0216,0.0078,0.9706
6931,AC,0.0021,0.0049,0.993
6931,CP,0.0016,0.0049,0.9935
6931,wspoissonTest,0.0016,1e-4,0.9983
6931,wspoissonTest_midp,0.003,2e-4,0.9968
6932,AC,0.0191,0.0233,0.9576
6932,CP,0.0159,0.0233,0.9608
6932,wspoissonTest,0.0162,0.003,0.9808
6932,wspoissonTest_midp,0.0223,0.0066,0.9711
6933,AC,0.0125,0.0154,0.9721
6933,CP,0.01,0.0154,0.9746
6933,wspoissonTest,0.0105,5e-4,0.989
6933,wspoissonTest_midp,0.0156,0.0025,0.9819
6934,AC,0.0187,0.0268,0.9545
6934,CP,0.0148,0.0269,0.9583
6934,wspoissonTest,0.0153,0.0017,0.983
6934,wspoissonTest_midp,0.0222,0.005,0.9728
6935,AC,0,0,1
6935,CP,0,0,1
6935,wspoissonTest,0,0,1
6935,wspoissonTest_midp,0,0,1
6936,AC,0.0163,0.022,0.9617
6936,CP,0.0126,0.0222,0.9652
6936,wspoissonTest,0.013,9e-4,0.9861
6936,wspoissonTest_midp,0.0197,0.0037,0.9766
6937,AC,0.0205,0.0271,0.9524
6937,CP,0.0163,0.0273,0.9564
6937,wspoissonTest,0.0169,0.0016,0.9815
6937,wspoissonTest_midp,0.024,0.0043,0.9717
6938,AC,0.0152,0.0138,0.971
6938,CP,0.0132,0.0137,0.9731
6938,wspoissonTest,0.0133,0,0.9867
6938,wspoissonTest_midp,0.0155,0,0.9845
6939,AC,0.0195,0.0257,0.9548
6939,CP,0.0159,0.0257,0.9584
6939,wspoissonTest,0.017,0.0021,0.9809
6939,wspoissonTest_midp,0.0232,0.0046,0.9722
6940,AC,0.0069,0.0067,0.9864
6940,CP,0.0045,0.0068,0.9887
6940,wspoissonTest,0.0047,0.0035,0.9918
6940,wspoissonTest_midp,0.007,0.0055,0.9875
6941,AC,0.0149,0.0127,0.9724
6941,CP,0.0111,0.013,0.9759
6941,wspoissonTest,0.0113,0.0061,0.9826
6941,wspoissonTest_midp,0.016,0.0096,0.9744
6942,AC,0.0204,0.0171,0.9625
6942,CP,0.0159,0.0173,0.9668
6942,wspoissonTest,0.0164,0.0065,0.9771
6942,wspoissonTest_midp,0.0225,0.0101,0.9674
6943,AC,0.0017,0.0043,0.994
6943,CP,0.0015,0.0043,0.9942
6943,wspoissonTest,0.0015,4e-4,0.9981
6943,wspoissonTest_midp,0.0021,0.0015,0.9964
6944,AC,0.0224,0.0235,0.9541
6944,CP,0.0181,0.0236,0.9583
6944,wspoissonTest,0.0189,0.0064,0.9747
6944,wspoissonTest_midp,0.0252,0.012,0.9628
6945,AC,0.0111,0.0178,0.9711
6945,CP,0.0087,0.0178,0.9735
6945,wspoissonTest,0.0089,0.0027,0.9884
6945,wspoissonTest_midp,0.013,0.0064,0.9806
6946,AC,0.0192,0.0239,0.9569
6946,CP,0.0144,0.0239,0.9617
6946,wspoissonTest,0.0148,0.0067,0.9785
6946,wspoissonTest_midp,0.0217,0.0121,0.9662
6947,AC,0,1e-4,0.9999
6947,CP,0,1e-4,0.9999
6947,wspoissonTest,0,0,1
6947,wspoissonTest_midp,0,0,1
6948,AC,0.0169,0.024,0.9591
6948,CP,0.013,0.024,0.963
6948,wspoissonTest,0.0133,0.0047,0.982
6948,wspoissonTest_midp,0.0203,0.0097,0.97
6949,AC,0.0221,0.0255,0.9524
6949,CP,0.0185,0.0255,0.956
6949,wspoissonTest,0.0193,0.0062,0.9745
6949,wspoissonTest_midp,0.0247,0.0126,0.9627
6950,AC,0.0161,0.0145,0.9694
6950,CP,0.0135,0.0145,0.972
6950,wspoissonTest,0.0139,1e-4,0.986
6950,wspoissonTest_midp,0.0197,2e-4,0.9801
6951,AC,0.02,0.024,0.956
6951,CP,0.0151,0.024,0.9609
6951,wspoissonTest,0.016,0.0055,0.9785
6951,wspoissonTest_midp,0.0228,0.0099,0.9673
6952,AC,0.0087,0.008,0.9833
6952,CP,0.0059,0.0085,0.9856
6952,wspoissonTest,0.0062,0.0026,0.9912
6952,wspoissonTest_midp,0.0088,0.0057,0.9855
6953,AC,0.0166,0.0151,0.9683
6953,CP,0.012,0.0153,0.9727
6953,wspoissonTest,0.0125,0.0051,0.9824
6953,wspoissonTest_midp,0.0181,0.0092,0.9727
6954,AC,0.0168,0.0196,0.9636
6954,CP,0.013,0.0199,0.9671
6954,wspoissonTest,0.0135,0.0067,0.9798
6954,wspoissonTest_midp,0.0191,0.0115,0.9694
6955,AC,0.0017,0.0041,0.9942
6955,CP,0.0013,0.0041,0.9946
6955,wspoissonTest,0.0014,0,0.9986
6955,wspoissonTest_midp,0.0025,6e-4,0.9969
6956,AC,0.0195,0.0221,0.9584
6956,CP,0.0161,0.0222,0.9617
6956,wspoissonTest,0.0165,0.0062,0.9773
6956,wspoissonTest_midp,0.0228,0.0099,0.9673
6957,AC,0.0111,0.017,0.9719
6957,CP,0.0082,0.0171,0.9747
6957,wspoissonTest,0.0088,0.0022,0.989
6957,wspoissonTest_midp,0.013,0.0047,0.9823
6958,AC,0.0198,0.0282,0.952
6958,CP,0.0157,0.0282,0.9561
6958,wspoissonTest,0.0162,0.0042,0.9796
6958,wspoissonTest_midp,0.0228,0.0094,0.9678
6959,AC,0,0,1
6959,CP,0,0,1
6959,wspoissonTest,0,0,1
6959,wspoissonTest_midp,0,0,1
6960,AC,0.0193,0.0234,0.9573
6960,CP,0.0154,0.0234,0.9612
6960,wspoissonTest,0.0158,0.0017,0.9825
6960,wspoissonTest_midp,0.0231,0.0063,0.9706
6961,AC,0.0195,0.0271,0.9534
6961,CP,0.0159,0.0271,0.957
6961,wspoissonTest,0.0164,0.0038,0.9798
6961,wspoissonTest_midp,0.0225,0.0086,0.9689
6962,AC,0.0119,0.0155,0.9726
6962,CP,0.0106,0.0155,0.9739
6962,wspoissonTest,0.0107,0,0.9893
6962,wspoissonTest_midp,0.0134,0,0.9866
6963,AC,0.02,0.0251,0.9549
6963,CP,0.0152,0.0251,0.9597
6963,wspoissonTest,0.0157,0.0036,0.9807
6963,wspoissonTest_midp,0.0239,0.007,0.9691
6964,AC,0.0096,0.009,0.9814
6964,CP,0.0064,0.0095,0.9841
6964,wspoissonTest,0.0064,0.0041,0.9895
6964,wspoissonTest_midp,0.0098,0.0075,0.9827
6965,AC,0.0181,0.0144,0.9675
6965,CP,0.0136,0.015,0.9714
6965,wspoissonTest,0.0146,0.0057,0.9797
6965,wspoissonTest_midp,0.0195,0.0104,0.9701
6966,AC,0.0196,0.0189,0.9615
6966,CP,0.0152,0.019,0.9658
6966,wspoissonTest,0.0159,0.0062,0.9779
6966,wspoissonTest_midp,0.0218,0.0115,0.9667
6967,AC,0.0016,0.0042,0.9942
6967,CP,0.001,0.0042,0.9948
6967,wspoissonTest,0.001,4e-4,0.9986
6967,wspoissonTest_midp,0.002,0.0011,0.9969
6968,AC,0.0189,0.0243,0.9568
6968,CP,0.0151,0.0244,0.9605
6968,wspoissonTest,0.0154,0.0059,0.9787
6968,wspoissonTest_midp,0.0208,0.0114,0.9678
6969,AC,0.0122,0.0183,0.9695
6969,CP,0.0094,0.0183,0.9723
6969,wspoissonTest,0.0095,0.0026,0.9879
6969,wspoissonTest_midp,0.0141,0.0062,0.9797
6970,AC,0.0198,0.0253,0.9549
6970,CP,0.0159,0.0254,0.9587
6970,wspoissonTest,0.0167,0.0059,0.9774
6970,wspoissonTest_midp,0.0223,0.0119,0.9658
6971,AC,0,0,1
6971,CP,0,0,1
6971,wspoissonTest,0,0,1
6971,wspoissonTest_midp,0,0,1
6972,AC,0.0176,0.0247,0.9577
6972,CP,0.0143,0.0248,0.9609
6972,wspoissonTest,0.0146,0.0043,0.9811
6972,wspoissonTest_midp,0.0201,0.0099,0.97
6973,AC,0.0186,0.0268,0.9546
6973,CP,0.0155,0.0268,0.9577
6973,wspoissonTest,0.0157,0.0045,0.9798
6973,wspoissonTest_midp,0.0214,0.0095,0.9691
6974,AC,0.014,0.0141,0.9719
6974,CP,0.0129,0.014,0.9731
6974,wspoissonTest,0.013,1e-4,0.9869
6974,wspoissonTest_midp,0.0168,4e-4,0.9828
6975,AC,0.0185,0.0218,0.9597
6975,CP,0.0145,0.0218,0.9637
6975,wspoissonTest,0.0148,0.0046,0.9806
6975,wspoissonTest_midp,0.0206,0.009,0.9704
6976,AC,0.0104,0.008,0.9816
6976,CP,0.0065,0.0082,0.9853
6976,wspoissonTest,0.0074,0.0025,0.9901
6976,wspoissonTest_midp,0.0108,0.0057,0.9835
6977,AC,0.0156,0.0133,0.9711
6977,CP,0.0116,0.0135,0.9749
6977,wspoissonTest,0.012,0.0052,0.9828
6977,wspoissonTest_midp,0.0166,0.0084,0.975
6978,AC,0.0183,0.017,0.9647
6978,CP,0.0136,0.0171,0.9693
6978,wspoissonTest,0.0143,0.0057,0.98
6978,wspoissonTest_midp,0.0199,0.0102,0.9699
6979,AC,0.0015,0.0043,0.9942
6979,CP,0.0013,0.0043,0.9944
6979,wspoissonTest,0.0013,1e-4,0.9986
6979,wspoissonTest_midp,0.002,0.001,0.997
6980,AC,0.0219,0.0236,0.9545
6980,CP,0.017,0.0239,0.9591
